TITLE = VELOCITY
VARIABLES = "u", "y"
Zone T = "BLOCK1", j=101, F=POINT

0.928744		0.960
0.946540		0.970
0.964337		0.980
0.982168		0.990
1.000000		1.000

TITLE = VELOCITY
VARIABLES = "u", "y"
Zone T = "BLOCK1", j=101, F=POINT

0.000000		0.000
0.008307		0.010
0.016618		0.020
0.024929		0.030
0.033249		0.040
0.041570		0.050
0.049907		0.060
0.058244		0.070
0.066605		0.080
0.074965		0.090
0.083355		0.100
0.091745		0.110
0.100171		0.120
0.108597		0.130
0.117065		0.140
0.125533		0.150
0.134049		0.160
0.142566		0.170
0.151136		0.180
0.159706		0.190
0.168336		0.200
0.176966		0.210
0.185662		0.220
0.194357		0.230
0.203122		0.240
0.211888		0.250
0.220728		0.260
0.229569		0.270
0.238489		0.280
0.247409		0.290
0.256413		0.300
0.265417		0.310
0.274509		0.320
0.283601		0.330
0.292785		0.340
0.301968		0.350
0.311246		0.360
0.320525		0.370
0.329900		0.380
0.339276		0.390
0.348752		0.400
0.358228		0.410
0.367805		0.420
0.377383		0.430
0.387065		0.440
0.396747		0.450
0.406533		0.460
0.416320		0.470
0.426213		0.480
0.436105		0.490
0.446104		0.500
0.456103		0.510
0.466209		0.520
0.476314		0.530
0.486525		0.540
0.496737		0.550
0.507053		0.560
0.517369		0.570
0.527790		0.580
0.538210		0.590
0.548733		0.600
0.559255		0.610
0.569878		0.620
0.580501		0.630
0.591221		0.640
0.601942		0.650
0.612757		0.660
0.623573		0.670
0.634480		0.680
0.645387		0.690
0.656382		0.700
0.667377		0.710
0.678457		0.720
0.689536		0.730
0.700696		0.740
0.711855		0.750
0.723090		0.760
0.734324		0.770
0.745630		0.780
0.756935		0.790
0.768305		0.800
0.779676		0.810
0.791107		0.820
0.802537		0.830
0.814022		0.840
0.825507		0.850
0.837040		0.860
0.848573		0.870
0.860149		0.880
0.871724		0.890
0.883336		0.900
0.894947		0.910
0.906589		0.920
0.918230		0.930
0.929895		0.940
0.941560		0.950
0.953241		0.960
0.964922		0.970
0.976614		0.980
0.988305		0.990
1.000000		1.000
